Date,Hour,Load
6/17/2008,9,6087.17
6/17/2008,10,6688.67
6/17/2008,11,7531.42
6/17/2008,12,8315.92
6/17/2008,13,9063
6/17/2008,14,9696.83
6/17/2008,15,10197.08
6/17/2008,16,10683.33
6/17/2008,17,11030.83
6/17/2008,18,11227.67
6/17/2008,19,10987.25
6/17/2008,20,10123
6/17/2008,21,9120.42
6/17/2008,22,8645.92
6/17/2008,23,7361.58
6/17/2008,24,5915.42
6/18/2008,1,4847.17
6/18/2008,2,4224.5
6/18/2008,3,3880.5
6/18/2008,4,3698.17
6/18/2008,5,3661.75
6/18/2008,6,4011
6/18/2008,7,4570.5
6/18/2008,8,4812.92
6/18/2008,9,4972.83
6/18/2008,10,5261.33
6/18/2008,11,5740.33
6/18/2008,12,6260.25
6/18/2008,13,6787.75
6/18/2008,14,7369.08
6/18/2008,15,7896.67
6/18/2008,16,8541.42
6/18/2008,17,9095.83
6/18/2008,18,9431.5
6/18/2008,19,9389.75
6/18/2008,20,8686.67
6/18/2008,21,7953.67
6/18/2008,22,7701.42
6/18/2008,23,6619.33
6/18/2008,24,5348.25
6/19/2008,1,4405.83
6/19/2008,2,3924.08
6/19/2008,3,3663.33
6/19/2008,4,3522.83
6/19/2008,5,3585.75
6/19/2008,6,3979.33
6/19/2008,7,4508.67
6/19/2008,8,4700.17
6/19/2008,9,4750.58
6/19/2008,10,5018.67
6/19/2008,11,5497.92
6/19/2008,12,6107.83
6/19/2008,13,6719.92
6/19/2008,14,7407.08
6/19/2008,15,8066.08
6/19/2008,16,8657
6/19/2008,17,9252.33
6/19/2008,18,9580.25
6/19/2008,19,9489.25
6/19/2008,20,8918.08
6/19/2008,21,8330
6/19/2008,22,8139.67
6/19/2008,23,7089.42
6/19/2008,24,5833.58
6/20/2008,1,4976.75
6/20/2008,2,4462.75
6/20/2008,3,4147.92
6/20/2008,4,3938.83
6/20/2008,5,3871.92
6/20/2008,6,4170
6/20/2008,7,4718.08
6/20/2008,8,5037.08
6/20/2008,9,5329.83
6/20/2008,10,5856.92
6/20/2008,11,6669.08
6/20/2008,12,7580.17
6/20/2008,13,8335.17
6/20/2008,14,8826.25
6/20/2008,15,9284.08
6/20/2008,16,9679.17
6/20/2008,17,9774.75
6/20/2008,18,9647.42
6/20/2008,19,9233
6/20/2008,20,8282.42
6/20/2008,21,7674.67
6/20/2008,22,7488.5
6/20/2008,23,6728.42
6/20/2008,24,5730.83
6/21/2008,1,4858.25
6/21/2008,2,4314.67
6/21/2008,3,3982.75
6/21/2008,4,3827.42
6/21/2008,5,3763.33
6/21/2008,6,3842.42
6/21/2008,7,3909.67
6/21/2008,8,4337.42
6/21/2008,9,5027.58
6/21/2008,10,5797.17
6/21/2008,11,6695.67
6/21/2008,12,7566
6/21/2008,13,8322.33
6/21/2008,14,9012.92
6/21/2008,15,9264.75
6/21/2008,16,9166.92
6/21/2008,17,8864.58
6/21/2008,18,8283.58
6/21/2008,19,7741.33
6/21/2008,20,7168.5
6/21/2008,21,6900
6/21/2008,22,6877.17
6/21/2008,23,6303.17
6/21/2008,24,5483.42
6/22/2008,1,4763.17
6/22/2008,2,4258.58
6/22/2008,3,3974.75
6/22/2008,4,3859.92
6/22/2008,5,3788.92
6/22/2008,6,3807.83
6/22/2008,7,3845.75
6/22/2008,8,4412.5
6/22/2008,9,5335.67
6/22/2008,10,6150.25
6/22/2008,11,6755.25
6/22/2008,12,7542.17
6/22/2008,13,8502.58
6/22/2008,14,9510.25
6/22/2008,15,10171.83
6/22/2008,16,10471.17
6/22/2008,17,10306.5
6/22/2008,18,9832.17
6/22/2008,19,9271.67
6/22/2008,20,8444
6/22/2008,21,7990.92
6/22/2008,22,7787.08
6/22/2008,23,6896.17
6/22/2008,24,5840.17
6/23/2008,1,5009.58
6/23/2008,2,4491.25
6/23/2008,3,4148.5
6/23/2008,4,3973.92
6/23/2008,5,3984.08
6/23/2008,6,4363.75
6/23/2008,7,4932.42
6/23/2008,8,5291.5
6/23/2008,9,5630.83
6/23/2008,10,6129.5
6/23/2008,11,6870.25
6/23/2008,12,7680.83
6/23/2008,13,8512.67
6/23/2008,14,9339.67
6/23/2008,15,10106.67
6/23/2008,16,10770.33
6/23/2008,17,11280.67
6/23/2008,18,11607
6/23/2008,19,11341.08
6/23/2008,20,10640.92
6/23/2008,21,9952.33
6/23/2008,22,9248
6/23/2008,23,7857.17
6/23/2008,24,6338.92
6/24/2008,1,5286.75
6/24/2008,2,4699.17
6/24/2008,3,4327.25
6/24/2008,4,4057
6/24/2008,5,3981.33
6/24/2008,6,4312
6/24/2008,7,4877.08
6/24/2008,8,5251.08
6/24/2008,9,5536.33
6/24/2008,10,6063.58
6/24/2008,11,6896.75
6/24/2008,12,7750.5
6/24/2008,13,8548.25
6/24/2008,14,9242.92
6/24/2008,15,9886.42
6/24/2008,16,10526.92
6/24/2008,17,11148.92
6/24/2008,18,11526.33
6/24/2008,19,11390.92
6/24/2008,20,10624.08
6/24/2008,21,9671.25
6/24/2008,22,9136.17
6/24/2008,23,7776.83
6/24/2008,24,6235.5
6/25/2008,1,5128
6/25/2008,2,4496.67
6/25/2008,3,4138
6/25/2008,4,3941.58
6/25/2008,5,3902.92
6/25/2008,6,4224.75
6/25/2008,7,4774.17
6/25/2008,8,5138.58
6/25/2008,9,5446.42
6/25/2008,10,6093.58
6/25/2008,11,7195.08
6/25/2008,12,8427.58
6/25/2008,13,9557.42
6/25/2008,14,10461.33
6/25/2008,15,11019
6/25/2008,16,11565
6/25/2008,17,12042.75
6/25/2008,18,12234.08
6/25/2008,19,12178.58
6/25/2008,20,11642.75
6/25/2008,21,10901.67
6/25/2008,22,10320.83
6/25/2008,23,9055.25
6/25/2008,24,7656.5
6/26/2008,1,6580.83
6/26/2008,2,5822.75
6/26/2008,3,5339.08
6/26/2008,4,5021.67
6/26/2008,5,4898
6/26/2008,6,5181.25
6/26/2008,7,5782.33
6/26/2008,8,6189.67
6/26/2008,9,6702
6/26/2008,10,7545.83
6/26/2008,11,8540.25
6/26/2008,12,9618.17
6/26/2008,13,10537.92
6/26/2008,14,11271.75
6/26/2008,15,11963.67
6/26/2008,16,12621.33
6/26/2008,17,13129.5
6/26/2008,18,13424.67
6/26/2008,19,13321.17
6/26/2008,20,12572.25
6/26/2008,21,11733.42
6/26/2008,22,11404.5
6/26/2008,23,10132.67
6/26/2008,24,8507.92
6/27/2008,1,7172.75
6/27/2008,2,6289.08
6/27/2008,3,5690.42
6/27/2008,4,5265.08
6/27/2008,5,5133.33
6/27/2008,6,5337.58
6/27/2008,7,5821.42
6/27/2008,8,6277.33
6/27/2008,9,6741.67
6/27/2008,10,7637.5
6/27/2008,11,8827.58
6/27/2008,12,10020.83
6/27/2008,13,10927.33
6/27/2008,14,11721.67
6/27/2008,15,12263.83
6/27/2008,16,12762
6/27/2008,17,13124.92
6/27/2008,18,13255.17
6/27/2008,19,12771.83
6/27/2008,20,11444.17
6/27/2008,21,10149.25
6/27/2008,22,9760.58
6/27/2008,23,8732.75
6/27/2008,24,7538.83
6/28/2008,1,6475.5
6/28/2008,2,5732.92
6/28/2008,3,5256.83
6/28/2008,4,4908.75
6/28/2008,5,4703.25
6/28/2008,6,4643.08
6/28/2008,7,4686.5
6/28/2008,8,5443.33
6/28/2008,9,6666.17
6/28/2008,10,7939
6/28/2008,11,9208.17
6/28/2008,12,10401.75
6/28/2008,13,11345.5
6/28/2008,14,12154.33
6/28/2008,15,12715.75
6/28/2008,16,13112.5
6/28/2008,17,13447.5
6/28/2008,18,13564.5
6/28/2008,19,13210.92
6/28/2008,20,12569
6/28/2008,21,11851.25
6/28/2008,22,11454.42
6/28/2008,23,10398.42
6/28/2008,24,8987.83
6/29/2008,1,7750
6/29/2008,2,6939
6/29/2008,3,6425
6/29/2008,4,6033.42
6/29/2008,5,5675.67
6/29/2008,6,5490.5
6/29/2008,7,5399.67
6/29/2008,8,6169.17
6/29/2008,9,7503.33
6/29/2008,10,8478.75
6/29/2008,11,9374.92
6/29/2008,12,10380.08
6/29/2008,13,11159.42
6/29/2008,14,11790.58
6/29/2008,15,12379.25
6/29/2008,16,12729.83
6/29/2008,17,12821.75
6/29/2008,18,13029.08
6/29/2008,19,12715.83
6/29/2008,20,11693.67
6/29/2008,21,10415.42
6/29/2008,22,9510.25
6/29/2008,23,8065.92
6/29/2008,24,6793.92
6/30/2008,1,5850.75
6/30/2008,2,5235.92
6/30/2008,3,4837.92
6/30/2008,4,4613.42
6/30/2008,5,4558.83
6/30/2008,6,4874.33
6/30/2008,7,5374.67
6/30/2008,8,5543.58
6/30/2008,9,5798.33
6/30/2008,10,6536.08
6/30/2008,11,7472.42
6/30/2008,12,8449.33
6/30/2008,13,9270.5
6/30/2008,14,9717
6/30/2008,15,10127.58
6/30/2008,16,10601.25
6/30/2008,17,10757.5
6/30/2008,18,10826.33
6/30/2008,19,10838.17
6/30/2008,20,10435.5
6/30/2008,21,9750.92
6/30/2008,22,9324.75
6/30/2008,23,8031.42
6/30/2008,24,6521.42
7/1/2008,1,5421.17
7/1/2008,2,4781.92
7/1/2008,3,4355.67
7/1/2008,4,4097.67
7/1/2008,5,4011.83
7/1/2008,6,4331.92
7/1/2008,7,4786.5
7/1/2008,8,5063.5
7/1/2008,9,5353.67
7/1/2008,10,5769.58
7/1/2008,11,6290.92
7/1/2008,12,6835.92
7/1/2008,13,7356.25
7/1/2008,14,7777
7/1/2008,15,8079.33
7/1/2008,16,8381.75
7/1/2008,17,8749.67
7/1/2008,18,9158.75
7/1/2008,19,9240.42
7/1/2008,20,8644.08
7/1/2008,21,7896.83
7/1/2008,22,7702.33
7/1/2008,23,6724.92
7/1/2008,24,5494.83
7/2/2008,1,4564.58
7/2/2008,2,4045
7/2/2008,3,3773.83
7/2/2008,4,3632.08
7/2/2008,5,3650.33
7/2/2008,6,4042.83
7/2/2008,7,4493.5
7/2/2008,8,4729.33
7/2/2008,9,4923
7/2/2008,10,5324.5
7/2/2008,11,5967.92
7/2/2008,12,6670.92
7/2/2008,13,7357.08
7/2/2008,14,8059.75
7/2/2008,15,8709.83
7/2/2008,16,9380.33
7/2/2008,17,10031.17
7/2/2008,18,10496.92
7/2/2008,19,10469.33
7/2/2008,20,9740.08
7/2/2008,21,8875.58
7/2/2008,22,8514.58
7/2/2008,23,7344.17
7/2/2008,24,6050.33
7/3/2008,1,5069.08
7/3/2008,2,4457.33
7/3/2008,3,4102.42
7/3/2008,4,3904.33
7/3/2008,5,3868.08
7/3/2008,6,4215.92
7/3/2008,7,4689.25
7/3/2008,8,5051.67
7/3/2008,9,5520.5
7/3/2008,10,6254.67
7/3/2008,11,7144.25
7/3/2008,12,8076.58
7/3/2008,13,8925.92
7/3/2008,14,9758.17
7/3/2008,15,10301.42
7/3/2008,16,10735.67
7/3/2008,17,11271.25
7/3/2008,18,11467.92
7/3/2008,19,11264.83
7/3/2008,20,10450.17
7/3/2008,21,9635.58
7/3/2008,22,9215.83
7/3/2008,23,8321.42
7/3/2008,24,7276.5
7/4/2008,1,6280.08
7/4/2008,2,5530.67
7/4/2008,3,5028.92
7/4/2008,4,4694.83
7/4/2008,5,4490.5
7/4/2008,6,4460.75
7/4/2008,7,4433.33
7/4/2008,8,4999.92
7/4/2008,9,6143.08
7/4/2008,10,7508.25
7/4/2008,11,8816.75
7/4/2008,12,10026
7/4/2008,13,11064.58
7/4/2008,14,11742.58
7/4/2008,15,12094.25
7/4/2008,16,12419.08
7/4/2008,17,12450.67
7/4/2008,18,12181.67
7/4/2008,19,11614.25
7/4/2008,20,10738.92
7/4/2008,21,9884.08
7/4/2008,22,9214.75
7/4/2008,23,7984.08
7/4/2008,24,6983.83
7/5/2008,1,6097.58
7/5/2008,2,5383.92
7/5/2008,3,4941.17
7/5/2008,4,4662.75
7/5/2008,5,4466.75
7/5/2008,6,4413.25
7/5/2008,7,4360.42
7/5/2008,8,4670.42
7/5/2008,9,5506.08
7/5/2008,10,6647.5
7/5/2008,11,7549.33
7/5/2008,12,8464
7/5/2008,13,9318.5
7/5/2008,14,9940.75
7/5/2008,15,10235
7/5/2008,16,10649.33
7/5/2008,17,10438.33
7/5/2008,18,9446.17
7/5/2008,19,8685.75
7/5/2008,20,8081.83
7/5/2008,21,7731.75
7/5/2008,22,7465.42
7/5/2008,23,6787.58
7/5/2008,24,6035.92
7/6/2008,1,5266.75
7/6/2008,2,4783.58
7/6/2008,3,4488.25
7/6/2008,4,4329.75
7/6/2008,5,4200.92
7/6/2008,6,4223
7/6/2008,7,4255.58
7/6/2008,8,4630.58
7/6/2008,9,5469.25
7/6/2008,10,6247.42
7/6/2008,11,6552.42
7/6/2008,12,6883.75
7/6/2008,13,7603.42
7/6/2008,14,8580.42
7/6/2008,15,9505
7/6/2008,16,10287.25
7/6/2008,17,10885.5
7/6/2008,18,10953.33
7/6/2008,19,10250.92
7/6/2008,20,9375.75
7/6/2008,21,8598.25
7/6/2008,22,7953.42
7/6/2008,23,7056.08
7/6/2008,24,6016
7/7/2008,1,5202.5
7/7/2008,2,4695.33
7/7/2008,3,4357.42
7/7/2008,4,4213.08
7/7/2008,5,4230.92
7/7/2008,6,4588.92
7/7/2008,7,5164.08
7/7/2008,8,5505.08
7/7/2008,9,5611.08
7/7/2008,10,6063.08
7/7/2008,11,6868.33
7/7/2008,12,7737.75
7/7/2008,13,8625.17
7/7/2008,14,9293.67
7/7/2008,15,9885.17
7/7/2008,16,10425.67
7/7/2008,17,10724
7/7/2008,18,11107.83
7/7/2008,19,11138.42
7/7/2008,20,10659.5
7/7/2008,21,10045.17
7/7/2008,22,9641
7/7/2008,23,8465.75
7/7/2008,24,7071.25
7/8/2008,1,6007.83
7/8/2008,2,5372.83
7/8/2008,3,4998.75
7/8/2008,4,4753.25
7/8/2008,5,4683.33
7/8/2008,6,5114.17
7/8/2008,7,5793.83
7/8/2008,8,6132.08
7/8/2008,9,6497.67
7/8/2008,10,7273.5
7/8/2008,11,8272.75
7/8/2008,12,9349.33
7/8/2008,13,10151.17
7/8/2008,14,10471.5
7/8/2008,15,9631
7/8/2008,16,9294.25
7/8/2008,17,9985.33
7/8/2008,18,10327.17
7/8/2008,19,10658.92
7/8/2008,20,10562.75
7/8/2008,21,10251.17
7/8/2008,22,9628.25
7/8/2008,23,7990.33
7/8/2008,24,6587.33
7/9/2008,1,5547.08
7/9/2008,2,4940.08
7/9/2008,3,4590
7/9/2008,4,4405.42
7/9/2008,5,4426.92
7/9/2008,6,4822.33
7/9/2008,7,5470.75
7/9/2008,8,5684.58
7/9/2008,9,5768.25
7/9/2008,10,6136.5
7/9/2008,11,6893.67
7/9/2008,12,7764.67
7/9/2008,13,8274.08
7/9/2008,14,8785.58
7/9/2008,15,9555.92
7/9/2008,16,10556.25
7/9/2008,17,11213.92
7/9/2008,18,11756.92
7/9/2008,19,11110.67
7/9/2008,20,9638.75
7/9/2008,21,8665.58
7/9/2008,22,8480.67
7/9/2008,23,7482.08
7/9/2008,24,6308.17
7/10/2008,1,5405.42
7/10/2008,2,4846.42
7/10/2008,3,4553.67
7/10/2008,4,4392.17
7/10/2008,5,4352.92
7/10/2008,6,4776
7/10/2008,7,5429.25
7/10/2008,8,5645.5
7/10/2008,9,5905.17
7/10/2008,10,6346.42
7/10/2008,11,7318.75
7/10/2008,12,8352.67
7/10/2008,13,9155.08
7/10/2008,14,9795.75
7/10/2008,15,10208.58
7/10/2008,16,10522.83
7/10/2008,17,10906.25
7/10/2008,18,10958.17
7/10/2008,19,10753.5
7/10/2008,20,10325.83
7/10/2008,21,10046.67
7/10/2008,22,9760.42
7/10/2008,23,8612.42
7/10/2008,24,7317.58
7/11/2008,1,6219.75
7/11/2008,2,5503
7/11/2008,3,5040.25
7/11/2008,4,4796.33
7/11/2008,5,4714
7/11/2008,6,5114.67
7/11/2008,7,5741.67
7/11/2008,8,5899
7/11/2008,9,6074.67
7/11/2008,10,6546.33
7/11/2008,11,6994.75
7/11/2008,12,7520
7/11/2008,13,7902.5
7/11/2008,14,8282
7/11/2008,15,8747.17
7/11/2008,16,9427.75
7/11/2008,17,10114.92
7/11/2008,18,10467.17
7/11/2008,19,10248.92
7/11/2008,20,9644.08
7/11/2008,21,9036
7/11/2008,22,8757
7/11/2008,23,7879
7/11/2008,24,6763.17
7/12/2008,1,5752.33
7/12/2008,2,5035
7/12/2008,3,4576.83
7/12/2008,4,4285.83
7/12/2008,5,4115.25
7/12/2008,6,4097
7/12/2008,7,4151
7/12/2008,8,4679.17
7/12/2008,9,5739.75
7/12/2008,10,6946.83
7/12/2008,11,8146.42
7/12/2008,12,9235.75
7/12/2008,13,10067.75
7/12/2008,14,10672.92
7/12/2008,15,11135
7/12/2008,16,11537.58
7/12/2008,17,11766.33
7/12/2008,18,11806.83
7/12/2008,19,11436.92
7/12/2008,20,10623.08
7/12/2008,21,9766.92
7/12/2008,22,9320.75
7/12/2008,23,8262.58
7/12/2008,24,7065.67
7/13/2008,1,5954.5
7/13/2008,2,5150.5
7/13/2008,3,4661.42
7/13/2008,4,4313.33
7/13/2008,5,4109
7/13/2008,6,4045.67
7/13/2008,7,4012.75
7/13/2008,8,4523.58
7/13/2008,9,5554.67
7/13/2008,10,6618.5
7/13/2008,11,7623.08
7/13/2008,12,8721.08
7/13/2008,13,9896.92
7/13/2008,14,10872.08
7/13/2008,15,11578.67
7/13/2008,16,12046.92
7/13/2008,17,12369
7/13/2008,18,12486.08
7/13/2008,19,12242.58
7/13/2008,20,11443.42
7/13/2008,21,10733
7/13/2008,22,10249.58
7/13/2008,23,9023.17
7/13/2008,24,7566.92
7/14/2008,1,6381.75
7/14/2008,2,5636.58
7/14/2008,3,5174.83
7/14/2008,4,4945.5
7/14/2008,5,4862.08
7/14/2008,6,5177.67
7/14/2008,7,5771.67
7/14/2008,8,6031.83
7/14/2008,9,5970.83
7/14/2008,10,6195.92
7/14/2008,11,6434.92
7/14/2008,12,6528.42
7/14/2008,13,6493.25
7/14/2008,14,6386.5
7/14/2008,15,6340.83
7/14/2008,16,6562.83
7/14/2008,17,7039.17
7/14/2008,18,7739.58
7/14/2008,19,8292.33
7/14/2008,20,8204.92
7/14/2008,21,7886.58
7/14/2008,22,7777.75
7/14/2008,23,6903.33
7/14/2008,24,5758.58
7/15/2008,1,4904.25
7/15/2008,2,4421.08
7/15/2008,3,4131.33
7/15/2008,4,3967.25
7/15/2008,5,3936.75
7/15/2008,6,4395.5
7/15/2008,7,5034.17
7/15/2008,8,5196.58
7/15/2008,9,5419.83
7/15/2008,10,5999.33
7/15/2008,11,6801.42
7/15/2008,12,7767.75
7/15/2008,13,8491.17
7/15/2008,14,9128.33
7/15/2008,15,9718.75
7/15/2008,16,10202.58
7/15/2008,17,10753.42
7/15/2008,18,11078.25
7/15/2008,19,11006.33
7/15/2008,20,10334.92
7/15/2008,21,9559.08
7/15/2008,22,9104.42
7/15/2008,23,7848.5
7/15/2008,24,6416.17
7/16/2008,1,5309.92
7/16/2008,2,4637.33
7/16/2008,3,4237.58
7/16/2008,4,4001
7/16/2008,5,3923.25
7/16/2008,6,4292.83
7/16/2008,7,4814.67
7/16/2008,8,5130.83
7/16/2008,9,5438.42
7/16/2008,10,6071.25
7/16/2008,11,7007.25
7/16/2008,12,7896.42
7/16/2008,13,8677.08
7/16/2008,14,9267.25
7/16/2008,15,9828.75
7/16/2008,16,10380.33
7/16/2008,17,10878.25
7/16/2008,18,11254.67
7/16/2008,19,11152.92
7/16/2008,20,10411.33
7/16/2008,21,9648.67
7/16/2008,22,9205.17
7/16/2008,23,7923
7/16/2008,24,6484.25
7/17/2008,1,5382.58
7/17/2008,2,4684.33
7/17/2008,3,4254.92
7/17/2008,4,4020.25
7/17/2008,5,3941.92
7/17/2008,6,4284.58
7/17/2008,7,4804.42
7/17/2008,8,5075.25
7/17/2008,9,5405.83
7/17/2008,10,6029.25
7/17/2008,11,7013.33
7/17/2008,12,8017.5
7/17/2008,13,8855.33
7/17/2008,14,9700.17
7/17/2008,15,10305.58
7/17/2008,16,10859.67
7/17/2008,17,11444.58
7/17/2008,18,11771.5
7/17/2008,19,11643.58
7/17/2008,20,10854.5
7/17/2008,21,10049.83
7/17/2008,22,9584.83
7/17/2008,23,8177.67
7/17/2008,24,6710.33
7/18/2008,1,5539.75
7/18/2008,2,4844
7/18/2008,3,4394.5
7/18/2008,4,4106.08
7/18/2008,5,4018
7/18/2008,6,4337.17
7/18/2008,7,4838
7/18/2008,8,5153.83
7/18/2008,9,5575.17
7/18/2008,10,6419.42
7/18/2008,11,7424.08
7/18/2008,12,8387.83
7/18/2008,13,9243.17
7/18/2008,14,9998.33
7/18/2008,15,10752.58
7/18/2008,16,11489.33
7/18/2008,17,11984.83
7/18/2008,18,11881.58
7/18/2008,19,10807.5
7/18/2008,20,9726.58
7/18/2008,21,8985.75
7/18/2008,22,8657.92
7/18/2008,23,7832.75
7/18/2008,24,6794.75
7/19/2008,1,5842.67
7/19/2008,2,5204.08
7/19/2008,3,4755.5
7/19/2008,4,4502.67
7/19/2008,5,4347.58
7/19/2008,6,4357.42
7/19/2008,7,4387.33
7/19/2008,8,4956.42
7/19/2008,9,6042.5
7/19/2008,10,7285
7/19/2008,11,8541.75
7/19/2008,12,9573.75
7/19/2008,13,10294.92
7/19/2008,14,10838.5
7/19/2008,15,11462.92
7/19/2008,16,11956.83
7/19/2008,17,11988.58
7/19/2008,18,11462.5
7/19/2008,19,10732.5
7/19/2008,20,9931.08
7/19/2008,21,9326.75
7/19/2008,22,8967.33
7/19/2008,23,8108
7/19/2008,24,7108.83
7/20/2008,1,6189.08
7/20/2008,2,5505.75
7/20/2008,3,5047.92
7/20/2008,4,4775.25
7/20/2008,5,4569.17
7/20/2008,6,4533.5
7/20/2008,7,4582.5
7/20/2008,8,5440.08
7/20/2008,9,6874.75
7/20/2008,10,8267.33
7/20/2008,11,9386.42
7/20/2008,12,10416.58
7/20/2008,13,11279.5
7/20/2008,14,12037.83
7/20/2008,15,12613.67
7/20/2008,16,13026.42
7/20/2008,17,13279.5
7/20/2008,18,13356.83
7/20/2008,19,13098.33
7/20/2008,20,12392.83
7/20/2008,21,11692.92
7/20/2008,22,11102.42
7/20/2008,23,9619.75
7/20/2008,24,8067.42
7/21/2008,1,6851.67
7/21/2008,2,6056.92
7/21/2008,3,5542.83
7/21/2008,4,5211.08
7/21/2008,5,5122
7/21/2008,6,5390.67
7/21/2008,7,5983.75
7/21/2008,8,6430.08
7/21/2008,9,7006.25
7/21/2008,10,7967.17
7/21/2008,11,9189.75
7/21/2008,12,10413.58
7/21/2008,13,11444.92
7/21/2008,14,12176.75
7/21/2008,15,12802.83
7/21/2008,16,13269
7/21/2008,17,11058.33
7/21/2008,18,13209.83
7/21/2008,19,13727.08
7/21/2008,20,12959.92
7/21/2008,21,12216.25
7/21/2008,22,11565.25
7/21/2008,23,10004.08
7/21/2008,24,8349.08
7/22/2008,1,7106.33
7/22/2008,2,6302
7/22/2008,3,5819.75
7/22/2008,4,5460.08
7/22/2008,5,5317.67
7/22/2008,6,5631.17
7/22/2008,7,6259.08
7/22/2008,8,6544.33
7/22/2008,9,7044.58
7/22/2008,10,8063
7/22/2008,11,9530.33
7/22/2008,12,11002
7/22/2008,13,12007.33
7/22/2008,14,12800
7/22/2008,15,13361.08
7/22/2008,16,13758.42
7/22/2008,17,13932
7/22/2008,18,13202.17
7/22/2008,19,12254.08
7/22/2008,20,11229.5
7/22/2008,21,10648.25
7/22/2008,22,9898.83
7/22/2008,23,8662.92
7/22/2008,24,7381.25
7/23/2008,1,6335.5
7/23/2008,2,5637.58
7/23/2008,3,5191.08
7/23/2008,4,4891.75
7/23/2008,5,4756.08
7/23/2008,6,5040.58
7/23/2008,7,5648.42
7/23/2008,8,5968
7/23/2008,9,6356.5
7/23/2008,10,7138.25
7/23/2008,11,8163.58
7/23/2008,12,9123.5
7/23/2008,13,10042.92
7/23/2008,14,10888.08
7/23/2008,15,11610.25
7/23/2008,16,11371.42
7/23/2008,17,9900.75
7/23/2008,18,9244.17
7/23/2008,19,9011.08
7/23/2008,20,8530.33
7/23/2008,21,8424.75
7/23/2008,22,8260.83
7/23/2008,23,7344.33
7/23/2008,24,6205.92
7/24/2008,1,5388.5
7/24/2008,2,4870.17
7/24/2008,3,4537.92
7/24/2008,4,4354.92
7/24/2008,5,4307.25
7/24/2008,6,4716.83
7/24/2008,7,5414.83
7/24/2008,8,5563.58
7/24/2008,9,5655.83
7/24/2008,10,6038.75
7/24/2008,11,6759.08
7/24/2008,12,7668
7/24/2008,13,8453.33
7/24/2008,14,9151.92
7/24/2008,15,9805.58
7/24/2008,16,10346.75
7/24/2008,17,10852.33
7/24/2008,18,11135.67
7/24/2008,19,10952.75
7/24/2008,20,10069.67
7/24/2008,21,9286.58
7/24/2008,22,8738.17
7/24/2008,23,7438
7/24/2008,24,6039.67
7/25/2008,1,5019.42
7/25/2008,2,4423
7/25/2008,3,4089.25
7/25/2008,4,3904.17
7/25/2008,5,3872.17
7/25/2008,6,4264.75
7/25/2008,7,4853.67
7/25/2008,8,5079.67
7/25/2008,9,5237
7/25/2008,10,5595.42
7/25/2008,11,6123.25
7/25/2008,12,6356.92
7/25/2008,13,7201.92
7/25/2008,14,8044.08
7/25/2008,15,8693.33
7/25/2008,16,9245.83
7/25/2008,17,9384.92
7/25/2008,18,9506.33
7/25/2008,19,9383.17
7/25/2008,20,8949.83
7/25/2008,21,8445.33
7/25/2008,22,8206.5
7/25/2008,23,7389.08
7/25/2008,24,6355.33
7/26/2008,1,5416.17
7/26/2008,2,4810.92
7/26/2008,3,4428.42
7/26/2008,4,4210.42
7/26/2008,5,4097.58
7/26/2008,6,4143.92
7/26/2008,7,4234.75
7/26/2008,8,4770.58
7/26/2008,9,5684.67
7/26/2008,10,6692
7/26/2008,11,7880.58
7/26/2008,12,8907.42
7/26/2008,13,9564.92
7/26/2008,14,10023.83
7/26/2008,15,10451.83
7/26/2008,16,10959.42
7/26/2008,17,11298.58
7/26/2008,18,11351.08
7/26/2008,19,10918.08
7/26/2008,20,10089.08
7/26/2008,21,9438.58
7/26/2008,22,9119.33
7/26/2008,23,8174.58
7/26/2008,24,7098.17
7/27/2008,1,6160.08
7/27/2008,2,5453.67
7/27/2008,3,5003.58
7/27/2008,4,4718.58
7/27/2008,5,4527.17
7/27/2008,6,4463.83
7/27/2008,7,4440.08
7/27/2008,8,4962.75
7/27/2008,9,5983.42
7/27/2008,10,7209.42
7/27/2008,11,8384.42
7/27/2008,12,9555.08
7/27/2008,13,10679.83
7/27/2008,14,11600.92
7/27/2008,15,12226.42
7/27/2008,16,12272.5
7/27/2008,17,12273.75
7/27/2008,18,12620.83
7/27/2008,19,12566.33
7/27/2008,20,11880.58
7/27/2008,21,11271.75
7/27/2008,22,10781.25
7/27/2008,23,9480.83
7/27/2008,24,8047.17
7/28/2008,1,6932.42
7/28/2008,2,6134
7/28/2008,3,5567.92
7/28/2008,4,5175.42
7/28/2008,5,5028.67
7/28/2008,6,5243.75
7/28/2008,7,5738.25
7/28/2008,8,5980.58
7/28/2008,9,6298.5
7/28/2008,10,7101.17
7/28/2008,11,8084.92
7/28/2008,12,9092.92
7/28/2008,13,10072.5
7/28/2008,14,10838.17
7/28/2008,15,11454.5
7/28/2008,16,11936.92
7/28/2008,17,12427.75
7/28/2008,18,12824.67
7/28/2008,19,12727.33
7/28/2008,20,11894.67
7/28/2008,21,11346.75
7/28/2008,22,10676.58
7/28/2008,23,9192.67
7/28/2008,24,7661
7/29/2008,1,6557.08
7/29/2008,2,5899.5
7/29/2008,3,5481.75
7/29/2008,4,5195.08
7/29/2008,5,5111
7/29/2008,6,5417
7/29/2008,7,5990.5
7/29/2008,8,6226.92
7/29/2008,9,6459
7/29/2008,10,7384.5
